,댓글
484,@62.01.06.29
485,@81_gr5 ㅋㅋ
486,@ji_seung96 지구륙
487,@l.______.l_itsa_whale 이거봥
488,@98_lcl 이쨀같애 개기여워
489,@uriarong6
490,"@u._.gyeom 이거두,,"
491,@joo_evolution 악!!!!!!!귀여워!!!!!!!
492,@tpfk_327 너닮았오
493,@j_ssssssss_h 아 진짜 세상 기여워 ㅜㅜㅜㅜㅜㅜㅜㅜ
494,@ziyomiiiii 워나 나도 남동생 하나 사줘
495,@hs1006__ 사쥬
496,@bo30580 나중에봥
497,@kim.malbok
498,@dh_0304
499,@__youngbeen ㅜㅜㅜ
500,@r_xyeong_ 이 광고 알아?
501,@adventure_battuta 영상반복시청중
502,@xotngud200 이 광고 좋아했다ㅏ 몽글몽글..
503,@dewtwinklehyeon
504,@7.2lc ㅋㅋㅋㅋㅋㅋ켘ㅋㅋ ㅋㅋㅋ ㅋ ㅋ ㅋ ㅋ
505,@limsh216 이건 몇번을봐도 질리지않아.. 애기 너어ㅓ어엉어무 ㄱ 귀여웡 ㅠ
506,@ioriii123 @y.min_kim86 @_mozzikim_ 봐도봐도 귀여웜ㅋ
507,@dried_sp ㅋㅋㅋㅋㅋㅋㅋㅋ
508,@dyugudjfkg 사조오옹오
509,@___zin___r 아 이거 10번 넘게@보는즁..ㅋㅋ
510,@yangsimless_ 귀여워...귀여ㅜ어기여웝 ㅠㅠㅠㅠㅠㅠ
511,@_april_15___ 밥 먹기 싫은 우리 쟈기를 보는거 같아... ㅎㅎ
512,@redstone_bjj 👶ㅋㅋㅋㅋㅋㅋ
513,@yj_mini 존귀
514,@530nnnn 귀여워ㅠ 곰돌이 같애
515,@hyee_413 ㅜㅜㅜㅜㅜㅜ내심장 ㅜㅜㅜ 사죠사죠
516,@hoo_ne_9 ㅜㅜ기오워
517,@zzhee__ ㅠㅠㅠㅠㅠ
518,@norusm_taste
519,@85_bravo_life 아개기여워ㅠ
520,@hho.towoo
521,@ksm6615 아크림사죠~~~~~~
522,"@j____hhhwan 내 심장,,,,,"
523,@hyuna_091900
524,@shine_03v 맨날 봐도 기엽다
525,@jodoong 힐링해
526,@k.you_cyniq 귀여워ㅠㅠㅠㅜ
527,@go_eunjii 오랜만에 보니깐 개귀엽다
528,@_sojin___ 10번째보는중ㅋㅋ
529,@sekyung_2 귀여워ㅠㅠㅠㅠ
530,@heoiw.1a
531,@97.6009
532,@mingzz_26 나도 하나 사줘 😍
533,@k._.cherry_
534,@mo.on._.00
535,@double_life_j0
536,@on_ash 이거 아랑?
537,@donggl2_dd 아빠 동생사조
538,@__be.agem 이거알아? ㅋㅋㅋㅋㅋㅋ 예전에 이광고 진짜 좋아했눈딩
539,@nail_meniki 조카하나사줘
540,@rafael_jeon ㅠㅠㅠㅠㅠㅠ너무 귀엽지ㅜ
541,@pf.ha_nny ㅋㅋ
542,@becky0248 이걸 봐도 애기가 안 귀여워?
543,@535_homme 쥰나 추억이고 개귀여워..
544,@hi._.y00ung 아빠 동생 사조
545,@bag_gxhx 아빵 동댕하나 사됴
546,@mmi.n2 종나기엽다ㅜㅜㅜㅜㅜ
547,@_jung_hyun____ 오구오궁 귀여버라
548,👍
549,@9_sseul ㅋㅋㅋ너무 귀여워
550,@sungaj7218 주기적으로봐줘야함
551,@kimdscc 미쳐쏘ㅠㅠ
552,앜ㅋㅋㅠㅠ넘귀여웤ㅋㅋㅋㅋㅋㅋ
553,@coveredby__ 구레에?? ㅋㅋㅋㅋ😭
554,@dlwnfka 찡찡거리는것도 이렇게 찡찡거리면 봐줌
555,@kootivemonster
556,@lxxchangha
557,@brandon_h____ @jkokoko.__ 😍😍😍
558,@ju_.dragon
559,@mangx2_chu 약간 @jy1219_ouo 닮음
560,@hanbosssss 내가 한때 진짜 좋아했던 광고임 ㅠ
561,@0jun_ji
562,@tunegoo ㅋㅋ니아들
563,@zo_chyy 아빠 내가 일찍 잘까??
564,@jojuhwang6
565,@j_hyunnnny 너무귀여워ㅜㅜㅠㅠ
566,@frog860311
567,@s.ean_cha 아아 스콘 사죠~~~~사죠~~~~
568,@ings_chan
569,@eeyngjn
570,@m_ssoung 이애기땜에 미떼 많이 사먹었뮨데..
571,@04.o1 100번 돌려보는중 😭
572,@kungkwangmin
573,@hyunjun___e
574,@chanjin_911 너무 귀엽디 진짜 ㅠㅠ
575,@n.ky_92
576,@kimbomiyam
577,@thumbsss_bro
578,@a_ongee 이거 백만번 봐도 안질려
579,@fouteezu
580,@friendshipkim_
581,@dawn_0318 기여운거 보세여
582,@dongki107 다리에 붙은거바 아이고 나 죽어
583,@se1_j
584,@yun_sang96 나도!!
585,@gummy.gom @ps.jmj 졸귀😭😭
586,@_21_yyyy
587,@springseternall
588,@gwangsu._.y
589,@rak.hyun 동생 하나 사죠
590,@watchiswatch_
591,@ehee_g 하앍
592,@didtpwls_1024
593,@heonss 남편하나 사죠
594,@love.today
595,@madamddoo
596,@jmoonsik 😂😂
597,@chlo2han 미침 ㅠㅠ 졸귀탱
598,@zoo3bl4
599,@__giseok__
600,@j_hun0112 ㅋㅋㅋ 귀여워 ㅠㅠㅠㅠ
601,@nonoyeun ㅠㅜ
602,@_heejun__ 아씨 졸귀탱
603,@hihello_u2 기여워 죽겠다
604,@amethyst_1i 혼자는 안된다
605,@economy_bae 제일구여워 아주
606,@high_jam5 ㅠㅠㅠㅠㅠㅠ
607,@c_g_won 근원이같아ㅇ〰️
608,@jorim._.522 왤케귀여워?!
609,@1___28__ 하ㅜㅜ 기여워
610,@taeback_04
611,@s_deuk_y
612,@minseok1057 아덜 ~~~
613,@mh___hyun 윽 ㅠ 내 심장
614,@1oanol
615,@chaebin_417 켘 심장에 무리오는 귀여움이군
616,@morning_hyeong_in_gan 개개개객ㄱㄱ귀여워..
617,@ehdehd4588
618,@ahn_hyunjung
619,@yb__london
620,@emmajichuu
621,@mrda_com
622,@ho_stagraam
623,@youngseokm @_mizzni_ 기여엉😭
624,@seebbread 열번째보는즁 ....
625,@__mi__12.4
626,@jak_g7_ 사됴 사됴오~~
627,@jo____s__b__ 개귀욤
628,@jiyu_vely_ 동생하나사줘🔥
629,@hayeonism
630,@jjjinho_2 이 광고 진짜 귀여웠는데 ㅠㅠ
631,@o92o_ss 이렇게 해봐 ㅎㅎㅎ😁
632,@mideulh 사조사조
633,@1.83m.kyeongmo 니 이거 기억나냐 중학교때 패러디한거 ㅋㅋㅋㅋㅋㅋ
634,@hyein_____18 앜ㅋㅋㅋㅋ 존나 귀엽다
635,@so_jjjin_e 여건 볼때마다 귀요미다 ..
636,@derzza2 애기 넘귀여웡 다리에 붙어있을때ㅋㅋㅋ
637,@hgkim0 너무 예뻐 ㅠㅠ
638,@sumsumi_99 나 죽어따😇
639,@hoo.ss
640,@singsoong__ ㅠㅠㅠㅠㅠ힝두힝구
641,@__d0ngye0ng__
642,@agi._.yoo 너무 귀여워서 나죽어 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ진짜 너무 귀여워..
643,@grxxnchoi 하 귀여우
644,실제아이들이 저렇게이쁘게때쓰면좋겠다..😣
645,@h_wong21 동생하나만 사조
646,@rummmii_ 아 졸라귀여워
647,@yo.o.jin
648,@up_down._.mini
649,@92.95.20
650,@c10._.26j 헐.........
651,@yoon_joo06
652,@tlqkf2382 귀여어
653,@jiwon__6870너무구ㅏ여워ㅠㅠㅠㅠㅠㅠㅠ
654,@ui_jinni 민하가 이런느낌...
655,@nonbyeol ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ돈뫈퉌데..ㅋㅋㅋ
656,@rram0_125 쌉기염
657,@0320_jaehyeon
658,@90ji_hye
659,@zzisunny.826 졸귀탱
660,@ansxogmlqkqh
661,@_cxanyxung 역대급 귀여워
662,@sia_felice 이거바ㅜ
663,@yooooooo_pan
664,@123_jini_
665,@iamautumnyun
666,@workwearmxn 귀여워ㅜㅜㅜㅜ
667,@geon_hoya 밍또같은 딸 사죠
668,@hyeonggu_b 이뻐 ㅠㅠㅠㅠ
669,@hyunho.yu 귀여워 ㅋㅋㅋ
670,@august_19am 잉 ㅋㅋㅋㅋㅋ다맄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
671,봐도봐도 미치게 귀엽고 인류애 샘솟는영상....
672,@yunziss 사쵸오
673,@busan184.c
674,@hanidoi_ 존~~~~귀~~~~❤️
675,@j__y2hom.e
676,@minuxang
677,@chang_nuu
678,넘 구ㅣ여워
679,@yean095 다리에 붙어있는거 존귀야 어케
680,@mansunim 귀여오
681,@yangjeonghwa8667 @seung.ji.han @dabin_golf_official 졸귀야 ㅜㅜㅜ
682,@ysheeeeeeeeeee
683,@oozzoozzoo_j 어라?ㅔ
684,@stella_sunyoung_park 나도 동생하나 사쥬ㅓ
685,@kim_ejeong ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ일찍자깤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
686,다리에 매달리는거 진짜ㅠㅜ 코알라같고 너무 귀여웡
687,@u_ryong_
688,@joo.yeon_cho ㅋㅋㅋㅋㅋ킬링킬링미쳐버렷다ㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋ
689,@_yeah.z
690,@l0velybin
691,@jinnnnnhyung ㅠㅠ다리 매달려잇눈고 기여어ㅜㅠㅠ
692,@_hyxxk_
693,@jk0516._ 존귀
694,@csubin_130 흐아아아아 넘 귀여워ㅠㅠ 귀여워서 눈물난다
695,@soooyeongg_5
696,@lyyho_
697,@geon__zzang 귀여워ㅠㅋㅋㅋ
698,@h__yevely
699,@nohjongho ㅠㅠ
700,@jmnnnn__ 오우 ㅠㅠ 귀엽다
701,@jin_suh0 사죠
702,@joooo._.a
703,@ganghyeyeong1319
704,@yeo_n29 내가젤좋아하는 광고야
705,@beom_10.1 기여워억
706,@subiinnnnn
707,@00_12__8 나 이거ㅏㅇ고 조아행
708,"@fitntttt 졸귀..,🧡😭"
709,@mxmhx_x 나 먹을거 사줘 한민하 인데
710,@sjin_43 @wndms_56 보고힘내세유🐻
711,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ@1987.10.4
712,@m_woon8 이거 ?
713,@yeo_jinee
714,@eunxael_e 아진짜 아침부터 너무 귀엽네...
715,@son_da_0 이게 무슨 광고냐 귀영
716,@j_m1n__ 맛있는 거 백개 사줘😤
717,@duswls__ 미떼 광고 기억해?? 개기여우뮤ㅜㅠㅠ
718,@bae_sol 아.......................
719,@j__i_n.06
720,@surinatra 내가 말한거!ㅋㅋㅋㅋㅋㅋ너무 귀여워요
721,졸귀탱😍
722,@hyeongdue155cm
723,@mevoyezyez 아침부터 심장을 부여잡는다..
724,@kkw_whh
725,@sg_hxxn 존귀 ㅠㅠ
726,@_soryms_
727,@ox.exxjx 진짜ㅠㅠㅠㅠㅠ기여워죽겠네ㅠㅠㅠㅠ
728,@stan.ley9314
729,@sanginbaba 눈코입이 상인이랑 비슷하다
730,@32._.2kg
731,@naninani111111
732,@baeksira
733,@hhhyyynnnjin
734,@92.05.19
735,@rini_ing
736,@jonghee_da
737,@lee_______zzo
738,"@hxjxngss 이거 진짜 내가 사랑하는 광고
아아아ㅏㅏㅏㅏㅏㅏ너무귀여워 감자떡같아"
739,@yu.g.c
740,@aksl1922 너무 귀엽다
741,@gemstone911
742,@22.07_.h 와 천사다 천사
743,@sh_secret_forest 이 애기 진짜 넘기여워💕💕
744,@_ziho_
745,@mi_isun2
746,@k_ffekwjd
747,@jo_onseok01
748,@xaraxx_mz 동생하나 사죠
749,@188__hh 아빠 동생 하나 사됴
750,@v4lkyriex ㅠㅜㅜ너무귀얍다
751,@00_11_4_ 카와이
752,@u__miyeon__ 귀여워
753,@3.6.room 윽...ㄴ내 심자ㅏㅏㅇ
754,@sungho_8989
755,@miso.pilates
756,@210_sweetb ㅋㅋㅋㅋㅋ엄마는돈 많던데에에
757,@kbbmmm 보미다
758,@sksmsdbfla_ 기여어.................
759,@yub1nkim 귀여어 죽게따 으아
760,@doosick_
761,@_jiniverse 올해도 미떼광고나오라구 ㅜㅜ
762,@lim._.ing_ ㅠㅠ
763,@26260jin
764,엄마는 돈 많던데~할때ㅋㅋ생활연기 진짜 자연스러웠음ㅋㅋ
765,@geonyeong4980 꿀밤 때리고싶어ㅋㅋㅋ
766,@wuxrin ㅠㅠ졸귀탱탱챙볼ㅠㅠ
767,@hajin_paris_busan
768,@ha_yeonnnnnni_ 왜 몇번을 봐도 질리지않을까
769,@seuk_s1007 졸귀ㅜㅜ
770,@ddolomy ㅠㅠ 하나 사줘라~~~~
771,@legend.godkang
772,으이궁 기여워라 ㅠㅠ
773,@ryu5.h 승호 애기때 살짝 닮았닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
774,@h.r_u.oun_ 왜? 할 때 이하루 닮음ㅋㅋㅋㅋㅋ
775,@good2ffect
776,@yunyuhyeon_0425 @yu__hyeon_0425
777,@h__byoul 기분조아져
778,@uuuuuuni_6 ㅋㅋㅋㅋ
779,둘이케미가좋네❤️
780,귀여워ㅠㅠㅠㅠㅠㅠㅠㅠ @sini_vly
781,@carina._.ii 애긔 너무 귀여웡!!!!
782,언제들어도좋네
783,노래존좋 ㅠㅠㅠ
784,@_06_naa @hyori6966 어디서 많이 들어봤쥬
785,@_golden__yh_ 나인싸ㅋㅋㅋㅋㅋ
786,@lee_dong_hyukkk ㅋㅋㅋㅋㅋㅋ노래 잘 찾았넹🤭
787,@migjang 이런 노래 또 찾아서 알려조라
788,@yoon1011_j 중간에 댓글 니가 단거지
789,@dae_yoon.224 이 노래 알지?내가 저번에 알려줬자나
790,@minsu6032 노래좋당
791,@yuuuurim____ 어때
792,"@really.3827 ,난인싸다"
793,@da_capo526 아까 그 팝송
794,@jinxijuan 이 노래 좋앙 ㅎㅎㅎㅎ
795,@im_z7ooz 이노래 아니????
796,@_juhee__ 인싸였어
797,@kim__jiiieun ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
798,@s.eols 요기
799,@doyaki_ 난진작에저장ㅋㅋㅋ 넌 인싸임?
800,@_hyo_dl 이노래 쪼아
801,@94eun_n 완전 좋아노래
802,@x0jung
803,@ddo_ony
804,ㅠㅜㅠ존잘러@really.3827
805,ㅋㅋㅋ딱걸림
806,진짜흐뭇하게생겼다
807,@gumyomi
808,@hyenl_ 나방금 미소지였다
809,@5986aa 😍
810,@__4._29 캬.......
811,@hyegyora 정말 깜찍하게 웃는다🙊🙊❤️❤️
812,@18._.he 야 장윤정쌤 닮았다 맞제
813,@b__bit ㅋㅋㅋㅋ딱걸림
814,@soomin_y617 아니
815,@jslm94 흐앙
816,@o_ssssan 박보검 당신... 랜선으로 나 꼬시는거맞자나....^^
817,@iam.minzi 진짜 이런애를 민서공이 따위랑 비교라니 후 ㅎ
818,@jongsoowoooo 종수볼때 내 표정인뎅
819,@k_b_narae
820,@dong__beooom 오빠 웃을 때 이렇게 예뻐😊
821,@hyebby_y 나 현재 이빨 20개 보임
822,@kipa.kupa
823,@joykim_510
824,@k._.mebzi 너 이러고 보냐
825,이게 병이였다니... 난 그냥 눈⍤⃝𓂭 부셔서 생겼는줄 알았는데...
826,헉;;;;
827,나나이거 사물궁이에서 봄
828,지금 스물둘인데 비문증 너무 심해요ㅠㅠ 엄청 거슬립니다....여러분 안 걸리게 조심하세요 😢
829,@plj.j 쥬쥬야 언니 이거야.....😂
830,@ljh2635 나 한번씩 보임;;
831,@_tang_03 초딩 때부터 보이는디.
832,"@kitty_yeojin 유딩때도 보였는데 노화 유딩때부터 왔노,,"
833,@1ga__ye0_0n23 이거!!!
834,@p._.urhur 나 이거 초딩때부터 그랬는디
835,@seo_hy76 ㅁㅊ..? 나 가끔 보이는데..?
836,"@ca._.123 ㅐ가 말한 렁이가 이거였음,,, 저 지렁이 나만 보이냐거 ㅋㅋㅋㅋㅋㅋ"
837,@doyaki_ 헐난데
838,@jaee_0827 헐 어쩌다 보이는데
839,@7.21_p 헐 나자나
840,@onetopia 오 나 한 번씩 이래 ㅜㅜㅜㅜ 라섹 후유증인줄
841,@choex2 내가말한게이거
842,개웃겨 ㅋㅋ
843,"@uihyun_ 뭔가 아빠분 목소리 짱구 아빠 목소리 같어,,"
844,@auaicn_ 아닠ㅋㅋㅋㅋㅋㅋㅋㅋ이거 마지막봐봨ㅋㅋㅋㅋ
845,@master.__.yoda 목사님 이거 올라왓어여ㅠㅋㅋㅋㅋㅋㅋㅋㅋ
846,@sea_it_ @jyeongi._ 목소리 어디서 들어보지않음.??
847,@sso_rim79 @yun_g12 ㅋㅋㅋㅋㅋ이거봐ㅠㅋㅋㅋㅋㅋㅋㅋㅋ
848,@chan_song02 소리랑 같이 들어보셈
849,@90mhs09 나자야되는뎈ㅋㅋㅋ이거 넘기려웤ㅋㅋㅋㅋㅋ
850,@_for__rest__
851,@fu.ur_yi_00 앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 알아들은거 아냐??? 만약 나중에 우리 애 생기면 난 저럴리는 없겠당ㅎ
852,@q_q_dong 개귀여웤ㅋㅋㅋㅋㅋㅋ마지막까지 꼭봐라 외출이라고 안보고 본척하면 안돼
853,@kanghyun1211 이거 제발 꼭 끝까지 봐줘
854,@ireene_cho 다 알아듣나봨ㅋㅋㅋㅎㅋㅎㅋㅎㅎㅋㅎㅋㅋㅎ
855,@iyungu
856,@iron_princess_sd 이거도 마지마앜ㅋㅋ
857,@sj0948 엄마 ㅋㅎㅋㅎㅋㅎㅎㅎㅋㅎㅎㅎㅋㅋㅋㅋㅋ
858,@dssc_ll ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
859,@inwooooo__ 마지막까지 꼭 봐봨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
860,@tt_uk_ 이거 끝까지 봐바ㅠㅠㅠㅠ 너무 귀여워
861,@cherie88 😆
862,@jonyoni_😏
863,@wed.string 대박대박
864,@julian18.02.22 ㅋㅋㅋㅋㅋ거짓말못하는아기
865,@gigi_mm 귀여워🤦‍♀️🤦‍♀️
866,@0.098a 마지막ㅋㅋㅋㅋ
867,@__c1e__ 미치겠댴ㅋㅋㅋㅋㅋ미밐아ㅠ끝에 꼭봐봨ㅋㅋㅋ
868,@y.been_25 ㅋㅋ
869,@mincaei4 끝까지 보바ㅏㅋㅌㅌㅌㅌㅎㅌㅎㅌ
870,@jacob.taegyu ㅋㅋㅋㅋㅋㅋㅋㅋ이거머여
871,@922yr
872,@sksmsdbswlsghks ㅋㅋㅋㅋㅋ 귀여웤ㅋㅋㅋ
873,@moraka_no 웃기다
874,@seeeunggu 아기 솔직하노
875,@_rin0908 ㅋㅋㅋ
876,@lil4ac0210
877,@me_hyeon_ 애 키우고 싶어지는 영상이에욤
878,@sujeong__0517 zz
879,@hi_im_yunse0 기여웡 ㅠㅠ
880,@sungmin3092 오빠 이히히히같아
881,@yudianavia @destara_26 얘들아 논문 쓴는게 질리지? 🤭 @ai_aisna
882,@yeoptti
883,@wjdal21 않이ㅋㅋㅋㅋ
884,@calix_paulownia 끝까지 봐봐ㅋㅋ
885,@hans___m
886,@ganghyunnnn ㅋㅋㅋㅋㅋㅋ
887,@uuuuuuuri_y
888,@caschj ㅋㅋㅋ
889,@_2_ryeong
890,@e_ssho 이건 ㄹㅇ 끝까지 들어야되
891,@_sara_cee_ ㅋㅋㅋㅋㅋ
892,@chunpak2 준우는 잘 생겼다 ?
893,@rudolphim
894,@my.sunnny.world 😂😂😂
895,@byeol.ian
896,@gardeni0616 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그렇지 않았다
897,@earthquake_ms 미츈 개웃겨 ㅋㅋㅋ ㅠㅠㅠㅠㅠㅠㅠ
898,@dongryeolh
899,@rrrrrr_ani 아빠는달생겻댜
900,@s_zoo0918
901,@eu_ssunny @hanbitvely ㅋㅋㅋ
902,@kim_karochegi
903,@wndud9848
904,@hyeon_jun96
905,@azru.kr @mark_tub
906,@rlawlsrudd
907,@august._.12th 꼭 끝까지봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아너무귀엽고 웃기다
908,@b__hun98 ㅋㅋㅋㅋㅋㅋㅋㅋ
909,@ing_ang
910,@dazzzzv 아애기진짜기엽다
911,@coo.___.ing @d_dhye @j_bok__1006
912,@l.o.3.0 ㅠㅜ 끝까지 봐바ㅠㅠ ㅈㄴ 귀엽다 미친
913,@jiyoon_bi 아니 지윤아 초반에 ㅋㅋㅋㅋㅋㅋ이히히히 .......? ㅋㅋ꙼̈ ㅋ꙼̈ ㅋ꙼̈ ㅋ꙼̈ ㅋ꙼̈ 머 생각나는거 ㅋㅋㅋㅋㅋ없냐고
914,@lisa______kim ㅋㅋㅋㄱㅋㄱㄲㅋㅋㅋ
915,@ur_cute_little_cat ㅠㅠㅠㅠ
916,@kim_sang96
917,@lissom416 소리 키고 끝까지 봐야댕
918,@bohyi.g
919,@i.solyou
920,@_jaaning_ 지금 상황이 우리냐?
921,@t_01_h
922,@u.i_park
923,@dhdbwjdtkfkdgo ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
924,@alcoholhyunnnnnnn 잘 구워진 빵같아.. 귀엽다
925,@_easy__0 ㅋㄱㅋㄱㅋㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋ
926,@k__h__jjj @ㅋㅋㅋㅋ
927,@rlarldus6
928,@ch_standup
929,😆😆 @yso_76 @_kksiw_o
930,@cherry_ine ㅋㅋㅋㅋㅋ
931,@dahye_11.10
932,@_min_zy 끝까지 봨ㅋㅋ
933,@03.23e ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
934,@sujin__0 @chan._.96 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
935,@uh_nuesewer_a 미쳨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠ
936,@jum_and_jam 호빵같애 ㅋㅋㅋㅋㅋㅋㅋ
937,@tae._.eunnn_ ㅋㅋㅋㅋ아십
938,@eunjinham_ @hbhbhbs2_ 아 미친다 ㅋㅋㅋㅋ
939,@oo.o9.o5 박남은 꾼대가라
940,@doyaki_ 힐링오짐
941,너무 귀엽고 웃기고🤣🤣🤣🤣🤣🤣 알아들은거야?
942,@lyh022 끝까지봐줰ㅋㅋㅋㅋㅋ
943,@h_yxxnk ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ 끝까지 봐 ㅋㅋㅋㅋㄱㅋㅋ
944,@mooj_minj @hee____e 끝까지봐바
945,@b_i_n0110 마지막 정색 ㅋㅋㅋㅌㅋㅌㅋㅋㅋㅋㅋ
946,@br_arong ㅋㅋㅋ
947,@seung_kye ㅋㅋㅋㅋㅋ마지막봐바
948,@jjusabunim 웃는 목소맄ㅋㅋ너무좋아
949,@babaebibobu ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋヲヲヲ 아놬ㅋㅋㅌ
950,@gans.15 마지막이포인트 ㅋㅋㅋㅋㅋ
951,@heeya_wang 이거왜케 웃기지ㅋㅋㄱㅋ
952,@chldbwjd__ 하ㅌㅋㅋㅋ
953,@gyoung_je 이거는 소리를 들어야해 끝까짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
954,@jeon_daniel 기욤♥
955,@_2i5u ㅋㅋㅋㅋㅋㅋㅋㅋㅋ이거봐봐요 ㅋㅋㅋㅋㅋ
956,@kcy_0216
957,@hye___bbu ㅋㅋㄹㄹㅋㅋ 끝까지봐봥
958,@changheon63 개웃겨 어떡햌ㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋ
959,@k_kiwoan ㅋㅋㅋㅋㅋㅋ귀여워ㅠ
960,@chojaeeun0908 끝까지봐봐
961,@ft.nt.sm 정색
962,@jhyeonh ㄷ
963,@seongmin1seongmin ㅋㅋㅋㅋㅋㅋ
964,@gns1594 ㅋㅋㅋㅋㅋㅋ 볼이 왜케 빨개 ㅋㅋㅋㅋㅋㅋㅋㅋ
965,@dalnim._0 마지막 꼭 봐줰ㄱㅋㄱㅋㄱㅋ
966,@s.jun_pic0704 귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
967,@_hyuna.s ㅋㅋㅋㅋㅋㅋ귀여워
968,@minjoo_o3o ㅋㅋ
969,@suyeonssssss_ 미침 ㅠㅠㅠㅠㅠ
970,@p_wlswn ㅋㅌㅋㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
971,@color0156 이거 겁나 웃김ㅋㅋㅋㅋ
972,@vin_ah_ 아빠는잘생겼다
973,@jh__ggi 👼🏻
974,@canho4856 졸귀야.....
975,@_cosmos_h ㅋㅋㅋㅋㅋㅋㅋ아가는 거짓말을 모대
976,@yyeong__j
977,@jaaa_aa__
978,@yeon2_ho ㅋㅋㅋㅋㅋㅋ끝까지봐밬ㅋㅋㅋㅋㅋㅋㅋ
979,@asdadsa1212 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 ㅋㅋㅋㅋㅋ짱귀!!!!
980,@khj44455
981,@joseph__shin ㅋㅋㅋㅋㅋㅋ아빠는 잘생겼따<정색😕>
982,@mina.__.ly 아웃경ㅋㅋㅋ
983,@to_jaejae @mylove_usually @jjiiii_young ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아개웃겨ㅋㅋㅋㅋㅋㅋㅋㅋ끝까지봐봐여!!!!
984,@dsjung13 ㅋㅋㅋㅋㅋㅋㅋ
985,@red_berried_elder 넘 귀여오ㅜㅜㅜㅜ
986,@s255.jin 보고 힐링하라구~
987,@b_yh97 소리도 들어줘ㅠ
988,@29_____mm 주빈이같아 ㅋㅋ
989,@2_jae_hun 이거밬ㅋㅋ
990,@skywhite_18 ㅋㅋㅋㅋㅌㅌ
991,@minkim356 자갸
992,@2se0._ 낳아줘
993,@hye_zzine 볼빨간거봨ㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠ
994,@sy._tak ㅋㅋㅋㅋㅋㅋ 끝까지봐
995,@jmbrightkim 졸귀탱 ㅋㅋㅋㅋㅋㅋㅋ
996,@h.bin0.0 아 소리 키구 봨ㅋㅋㅋㅋㅋ
997,@about.jiwon 끝까지 보도록 ..
998,@the_victorious_kid
999,@limvly._ 끝까지봐바 ㅋㅋㅋㅋ아진짴ㅋㅋ미치겟다
1000,@dahmu0_0 @_p.h.h_07 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1001,@sseoky89 ㅋㅋㅋ
1002,@d_o._.ng
1003,@taehyuni_i
1004,@koetaka_ 귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋ
1005,@polariskm 말 알아들었어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1006,@daegeon.go
1007,@s_jbbb 마지막까지봐바ㅠㅠ
1008,@_s1ow1y_ ㅋㅋㅋㅋㅋㅋㅋㅋ 무조건 마지막까지
